"partnerid","distinct category","partnerid_cnt","CategoryPrior"
"8ivsv","1","3","3.000000000"
"8ivsx","1","1869","1869.000000000"
"8ivti","1","7","7.000000000"
"8ivtm","1","5","5.000000000"
"8ivvw","1","75","75.000000000"
"8ivwj","1","909","909.000000000"
"8ivwr","1","1","1.000000000"
"8ivwv","1","5","5.000000000"
"8ivxp","1","2","2.000000000"
"8ivy4","1","248","248.000000000"
"8ivyc","1","8","8.000000000"
"8iw0a","1","1","1.000000000"
"8iw0r","1","849","849.000000000"
"8iw1f","1","24","24.000000000"
"8iw29","1","19","19.000000000"
"8iw30","1","158","158.000000000"
"8iw31","1","284","284.000000000"
"8iw32","1","1","1.000000000"
"8iw3u","1","1","1.000000000"
"8iw4a","1","8","8.000000000"
"8iw5p","1","9","9.000000000"
"8iw5r","1","3","3.000000000"
"8iw6l","1","1","1.000000000"
"8iw7e","1","30","30.000000000"
"8iw7i","1","13","13.000000000"
"8iw9s","1","56","56.000000000"
"8iwaa","1","4","4.000000000"
"8iwak","1","2","2.000000000"
"8iwav","1","1","1.000000000"
"8iwbt","1","35","35.000000000"
"8iwe6","1","10","10.000000000"
"8iwfs","1","25","25.000000000"
"8iwg3","1","307","307.000000000"
"8iwh3","1","4","4.000000000"
"8iwhi","1","28","28.000000000"
"8iwid","1","13123","13123.000000000"
"8iwii","1","66","66.000000000"
"8iwj3","1","1","1.000000000"
"8iwjs","1","45","45.000000000"
"8iwl4","1","278","278.000000000"
"8iwl5","1","33","33.000000000"
"8iwlp","1","1","1.000000000"
"8iwmb","1","2546","2546.000000000"
"8iwo2","1","779","779.000000000"
"8iwp3","1","687","687.000000000"
"8iwq4","1","612","612.000000000"
"8iwq6","1","64","64.000000000"
"8iwqm","1","4","4.000000000"
"8iwrx","1","100","100.000000000"
"8iws2","1","13","13.000000000"
"8iws7","1","10","10.000000000"
"8iwsa","1","3","3.000000000"
"8iwsc","1","26","26.000000000"
"8iwu7","1","547","547.000000000"
"8iwug","1","43","43.000000000"
"8iwv5","1","3","3.000000000"
"8iwv8","1","31","31.000000000"
"8iwvl","1","211","211.000000000"
"8iwx5","1","25","25.000000000"
"8iwy8","1","1445","1445.000000000"
"8iwz0","1","1","1.000000000"
"8ix2h","1","479","479.000000000"
"8ix2m","1","1","1.000000000"
"8ix6h","1","6","6.000000000"
"8ix6p","1","554","554.000000000"
"8ix89","1","1","1.000000000"
"8ixdk","1","10","10.000000000"
"8ixgd","1","146","146.000000000"
"8ixgl","1","21","21.000000000"
"8ixj8","1","1","1.000000000"
"8ixl3","1","9","9.000000000"
"8ixly","1","10","10.000000000"
"8ixlz","1","98","98.000000000"
"8ixoq","1","418","418.000000000"
"8ixor","1","1380","1380.000000000"
"8ixp4","1","1","1.000000000"
"8ixq4","1","12834","12834.000000000"
"8ixq5","1","22306","22306.000000000"
"8ixs1","1","75","75.000000000"
"8ixsd","1","4585","4585.000000000"
"8ixue","1","1","1.000000000"
"8ixuj","1","1","1.000000000"
"8ixvg","1","142","142.000000000"
"8ixvu","1","2066","2066.000000000"
"8ixzs","1","3209","3209.000000000"
"8ixzt","1","1255","1255.000000000"
"8iy03","1","8431","8431.000000000"
"8iy0v","1","108","108.000000000"
"8iy1m","1","2","2.000000000"
"8iy36","1","134","134.000000000"
"8iy4x","1","1","1.000000000"
"8iy5g","1","1570","1570.000000000"
"8iy7x","1","23","23.000000000"
"8iy9b","1","16","16.000000000"
"8iyb9","1","2","2.000000000"
"8iyc8","1","4530","4530.000000000"
"8iyfx","1","56","56.000000000"
"8iyi9","1","135","135.000000000"
"8iyj6","1","71","71.000000000"
"8iykm","1","1","1.000000000"
"8iyno","1","1","1.000000000"
"8iyo0","1","1","1.000000000"
"8iyo2","1","3","3.000000000"
"8iyoy","1","61","61.000000000"
"8iysb","1","218","218.000000000"
"8iyvp","1","1813","1813.000000000"
"8iyxe","1","43","43.000000000"
"8iyxw","1","1","1.000000000"
"8iyy7","1","70","70.000000000"
"8iz01","1","2","2.000000000"
"8iz1c","1","5401","5401.000000000"
"8iz2a","1","287","287.000000000"
"8iz2b","1","1","1.000000000"
"8iz2c","1","249","249.000000000"
"8iz2e","1","25","25.000000000"
"8iz2m","1","246","246.000000000"
"8iz2n","1","274","274.000000000"
"8iz48","1","207","207.000000000"
"8iz6y","1","25","25.000000000"
"8iz7c","1","4","4.000000000"
"8iz7i","1","6226","6226.000000000"
"8iz8t","1","1","1.000000000"
"8iz91","1","631","631.000000000"
"8izah","1","15","15.000000000"
"8izal","1","2","2.000000000"
"8izao","1","10","10.000000000"
"8izaq","1","10","10.000000000"
"8izar","1","1","1.000000000"
"8izau","1","76","76.000000000"
"8izav","1","39","39.000000000"
"8izaw","1","1116","1116.000000000"
"8izbp","1","1","1.000000000"
"8izbt","1","57","57.000000000"
"8ize1","1","1","1.000000000"
"8izgi","1","17","17.000000000"
"8izjs","1","1","1.000000000"
"8izkp","1","3","3.000000000"
"8izlr","1","8","8.000000000"
"8iznj","1","1960","1960.000000000"
"8izot","1","2","2.000000000"
"8izpa","1","452","452.000000000"
"8izsa","1","1","1.000000000"
"8izt5","1","338","338.000000000"
"8izt6","1","6","6.000000000"
"8iztc","1","396","396.000000000"
"8iztd","1","3","3.000000000"
"8izth","1","1","1.000000000"
"8iztj","1","66","66.000000000"
"8izts","1","1","1.000000000"
"8izu7","1","3","3.000000000"
"8izv8","1","14","14.000000000"
"8izwe","1","1043","1043.000000000"
"8izxe","1","18","18.000000000"
"8izxr","1","37","37.000000000"
"8izzv","1","20","20.000000000"
"8j00e","1","29","29.000000000"
"8j01d","1","26","26.000000000"
"8j029","1","9","9.000000000"
"8j07i","1","155","155.000000000"
"8j07s","1","78","78.000000000"
"8j085","1","14","14.000000000"
"8j08y","1","5054","5054.000000000"
"8j096","1","18","18.000000000"
"8j09p","1","3","3.000000000"
"8j0a9","1","40","40.000000000"
"8j0ao","1","18","18.000000000"
"8j0b4","1","1061","1061.000000000"
"8j0b5","1","908","908.000000000"
"8j0bs","1","288","288.000000000"
"8j0bz","1","1","1.000000000"
"8j0da","1","22","22.000000000"
"8j0dl","1","1","1.000000000"
"8j0eq","1","53","53.000000000"
"8j0fj","1","859","859.000000000"
"8j0g9","1","286","286.000000000"
"8j0gm","1","1","1.000000000"
"8j0h6","1","1","1.000000000"
"8j0hb","1","299","299.000000000"
"8j0j9","1","44","44.000000000"
"8j0mk","1","41","41.000000000"
"8j0mw","1","41","41.000000000"
"8j0n4","1","211","211.000000000"
"8j0ov","1","325","325.000000000"
"8j0oz","1","2","2.000000000"
"8j0qc","1","364","364.000000000"
"8j0su","1","11","11.000000000"
"8j0tb","1","4","4.000000000"
"8j0tg","1","124","124.000000000"
"8j0vw","1","1","1.000000000"
"8j0w1","1","3211","3211.000000000"
"8j0wb","1","24","24.000000000"
"8j0ww","1","205","205.000000000"
"8j0x3","1","698","698.000000000"
"8j0x9","1","4474","4474.000000000"
"8j0xf","1","1","1.000000000"
"8j0xj","1","1","1.000000000"
"8j0z9","1","1","1.000000000"
"8j10c","1","6251","6251.000000000"
"8j11k","1","12","12.000000000"
"8j121","1","27","27.000000000"
"8j12n","1","85","85.000000000"
"8j15b","1","27","27.000000000"
"8j16m","1","6","6.000000000"
"8j16r","1","4","4.000000000"
"8j18g","1","9","9.000000000"
"8j197","1","3","3.000000000"
"8j19d","1","114","114.000000000"
"8j19f","1","2073","2073.000000000"
"8j19x","1","9227","9227.000000000"
"8j1a0","1","50","50.000000000"
"8j1a1","1","700","700.000000000"
"8j1a2","1","477","477.000000000"
"8j1a3","1","18","18.000000000"
"8j1a6","1","26","26.000000000"
"8j1a7","1","27","27.000000000"
"8j1aj","1","1841","1841.000000000"
"8j1f9","1","20","20.000000000"
"8j1fp","1","3","3.000000000"
"8j1h7","1","1","1.000000000"
"8j1j6","1","2","2.000000000"
"8j1lc","1","164","164.000000000"
"8j1od","1","1970","1970.000000000"
"8j1ok","1","2","2.000000000"
"8j1pb","1","117","117.000000000"
"8j1pd","1","2300","2300.000000000"
"8j1q5","1","1","1.000000000"
"8j1qf","1","2","2.000000000"
"8j1rc","1","5","5.000000000"
"8j1se","1","7","7.000000000"
"8j1so","1","64","64.000000000"
"8j1sp","1","51","51.000000000"
"8j1sw","1","40","40.000000000"
"8j1t4","1","404","404.000000000"
"8j1td","1","1","1.000000000"
"8j1ti","1","14942","14942.000000000"
"8j1u4","1","25","25.000000000"
"8j1u5","1","62","62.000000000"
"8j1x0","1","13","13.000000000"
"8j1xv","1","16","16.000000000"
"8j1y6","1","1","1.000000000"
"8j20z","1","1033","1033.000000000"
"8j22j","1","36","36.000000000"
"8j22n","1","1","1.000000000"
"8j22t","1","14","14.000000000"
"8j23z","1","2","2.000000000"
"8j24h","1","2","2.000000000"
"8j26k","1","112","112.000000000"
"8j279","1","45","45.000000000"
"8j27p","1","2","2.000000000"
"8j29y","1","8","8.000000000"
"8j2b6","1","93","93.000000000"
"8j2b9","1","80","80.000000000"
"8j2e0","1","9755","9755.000000000"
"8j2e9","1","3","3.000000000"
"8j2er","1","3","3.000000000"
"8j2f8","1","17","17.000000000"
"8j2hf","1","2459","2459.000000000"
"8j2i2","1","81","81.000000000"
"8j2ix","1","508","508.000000000"
"8j2ki","1","5","5.000000000"
"8j2li","1","3882","3882.000000000"
"8j2m4","1","5387","5387.000000000"
"8j2nt","1","86","86.000000000"
"8j2pr","1","72","72.000000000"
"8j2qn","1","3","3.000000000"
"8j2r9","1","62","62.000000000"
"8j2s6","1","4085","4085.000000000"
"8j2s7","1","11262","11262.000000000"
"8j2td","1","283","283.000000000"
"8j2to","1","10","10.000000000"
"8j2tr","1","2","2.000000000"
"8j2uy","1","2141","2141.000000000"
"8j2uz","1","2","2.000000000"
"8j2z5","1","24","24.000000000"
"8j307","1","19","19.000000000"
"8j30b","1","11","11.000000000"
"8j311","1","83","83.000000000"
"8j319","1","4","4.000000000"
"8j31t","1","2267","2267.000000000"
"8j31u","1","114","114.000000000"
"8j329","1","1","1.000000000"
"8j32k","1","46","46.000000000"
"8j32l","1","73","73.000000000"
"8j32m","1","265","265.000000000"
"8j34p","1","5","5.000000000"
"8j368","1","11232","11232.000000000"
"8j369","1","8440","8440.000000000"
"8j36c","1","1","1.000000000"
"8j36d","1","11348","11348.000000000"
"8j36e","1","9369","9369.000000000"
"8j36f","1","146","146.000000000"
"8j36j","1","2","2.000000000"
"8j36t","1","4854","4854.000000000"
"8j38c","1","2","2.000000000"
"8j39n","1","340","340.000000000"
"8j39v","1","1","1.000000000"
"8j39x","1","1220","1220.000000000"
"8j3b4","1","3","3.000000000"
"8j3ej","1","13","13.000000000"
"8j3ff","1","3","3.000000000"
"8j3fg","1","17","17.000000000"
"8j3fs","1","25","25.000000000"
"8j3gw","1","78149","78149.000000000"
"8j3in","1","2","2.000000000"
"8j3j2","1","2","2.000000000"
"8j3kg","1","39","39.000000000"
"8j3nw","1","159","159.000000000"
"8j3oy","1","1","1.000000000"
"8j3r1","1","1","1.000000000"
"8j3th","1","1","1.000000000"
"8j3u4","1","301","301.000000000"
"8j3xi","1","482","482.000000000"
"8j3xm","1","1","1.000000000"
"8j3zu","1","35","35.000000000"
"8j416","1","1750","1750.000000000"
"8j41t","1","2","2.000000000"
"8j437","1","1","1.000000000"
"8j43i","1","1","1.000000000"
"8j46c","1","13314","13314.000000000"
"8j470","1","4","4.000000000"
"8j49w","1","67","67.000000000"
"8j4ap","1","7","7.000000000"
"8j4fc","1","120","120.000000000"
"8j4fe","1","3","3.000000000"
"8j4gq","1","7397","7397.000000000"
"8j4gr","1","14594","14594.000000000"
"8j4hv","1","1","1.000000000"
"8j4li","1","19","19.000000000"
"8j4mp","1","561","561.000000000"
"8j4pk","1","26","26.000000000"
"8j4pp","1","19316","19316.000000000"
"8j4qz","1","5113","5113.000000000"
"8j4sj","1","82","82.000000000"
"8j4tc","1","62","62.000000000"
"8j4tl","1","4","4.000000000"
"8j4tm","1","5","5.000000000"
"8j4uo","1","1454","1454.000000000"
"8j4uq","1","17","17.000000000"
"8j4v5","1","221","221.000000000"
"8j4vg","1","14","14.000000000"
"8j4ye","1","382","382.000000000"
"8j507","1","1176","1176.000000000"
"8j510","1","4","4.000000000"
"8j51f","1","1241","1241.000000000"
"8j522","1","43","43.000000000"
"8j523","1","51","51.000000000"
"8j52r","1","150","150.000000000"
"8j53q","1","5","5.000000000"
"8j53t","1","1090","1090.000000000"
"8j54k","1","1","1.000000000"
"8j54x","1","1","1.000000000"
"8j55y","1","156767","156767.000000000"
"8j55z","1","512","512.000000000"
"8j57g","1","5","5.000000000"
"8j58f","1","1","1.000000000"
"8j59e","1","5","5.000000000"
"8j5ah","1","1","1.000000000"
"8j5an","1","996","996.000000000"
"8j5bx","1","507","507.000000000"
"8j5cg","1","245","245.000000000"
"8j5d0","1","566","566.000000000"
"8j5dj","1","674","674.000000000"
"8j5dk","1","6","6.000000000"
"8j5dn","1","1","1.000000000"
"8j5f7","1","40","40.000000000"
"8j5fu","1","357","357.000000000"
"8j5gg","1","1130","1130.000000000"
"8j5gh","1","5398","5398.000000000"
"8j5gi","1","608","608.000000000"
"8j5gj","1","3224","3224.000000000"
"8j5h0","1","14","14.000000000"
"8j5hx","1","2","2.000000000"
"8j5ig","1","6","6.000000000"
"8j5ix","1","20","20.000000000"
"8j5jk","1","1","1.000000000"
"8j5lq","1","7","7.000000000"
"8j5lt","1","31169","31169.000000000"
"8j5n1","1","396","396.000000000"
"8j5n8","1","3","3.000000000"
"8j5ne","1","8","8.000000000"
"8j5oc","1","12","12.000000000"
"8j5od","1","14","14.000000000"
"8j5ol","1","4","4.000000000"
"8j5r6","1","384","384.000000000"
"8j5rx","1","4","4.000000000"
"8j5t5","1","34","34.000000000"
"8j5xt","1","3","3.000000000"
"8j5zr","1","3","3.000000000"
"8j5zs","1","29","29.000000000"
"8j5zz","1","7179","7179.000000000"
"8j603","1","8","8.000000000"
"8j60b","1","228","228.000000000"
"8j60m","1","91","91.000000000"
"8j60q","1","4","4.000000000"
"8j62o","1","23","23.000000000"
"8j62v","1","20","20.000000000"
"8j638","1","178","178.000000000"
"8j64i","1","2","2.000000000"
"8j65y","1","1615","1615.000000000"
"8j66b","1","1","1.000000000"
"8j67b","1","44","44.000000000"
"8j67c","1","119","119.000000000"
"8j696","1","10","10.000000000"
"8j69s","1","5","5.000000000"
"8j6ac","1","7","7.000000000"
"8j6ae","1","7","7.000000000"
"8j6b8","1","2","2.000000000"
"8j6cz","1","2","2.000000000"
"8j6em","1","800","800.000000000"
"8j6en","1","107","107.000000000"
"8j6eq","1","2","2.000000000"
"8j6es","1","9073","9073.000000000"
"8j6f7","1","160","160.000000000"
"8j6fg","1","126","126.000000000"
"8j6go","1","32","32.000000000"
"8j6he","1","45","45.000000000"
"8j6jw","1","71","71.000000000"
"8j6kf","1","10","10.000000000"
"8j6lo","1","1","1.000000000"
"8j6nz","1","8","8.000000000"
"8j6oi","1","2566","2566.000000000"
"8j6ok","1","3","3.000000000"
"8j6p7","1","7","7.000000000"
"8j6pj","1","3","3.000000000"
"8j6pm","1","1928","1928.000000000"
"8j6yb","1","4","4.000000000"
"8j6zf","1","1005","1005.000000000"
"8j70l","1","282","282.000000000"
"8j72c","1","4","4.000000000"
"8j73t","1","6745","6745.000000000"
"8j76o","1","4687","4687.000000000"
"8j77b","1","278","278.000000000"
"8j78u","1","899","899.000000000"
"8j79o","1","332","332.000000000"
"8j7b3","1","1","1.000000000"
"8j7ct","1","52","52.000000000"
"8j7dc","1","4","4.000000000"
"8j7iy","1","13","13.000000000"
"8j7jh","1","18","18.000000000"
"8j7mj","1","3","3.000000000"
"8j7pw","1","2","2.000000000"
"8j7si","1","3","3.000000000"
"8j7t8","1","48","48.000000000"
"8j7tm","1","2347","2347.000000000"
"8j7tt","1","9","9.000000000"
"8j7vt","1","1","1.000000000"
"8j7xq","1","54","54.000000000"
"8j7yi","1","3","3.000000000"
"8j7yr","1","649","649.000000000"
"8j80q","1","5","5.000000000"
"8j82j","1","60","60.000000000"
"8j83j","1","21","21.000000000"
"8j83r","1","1","1.000000000"
"8j83y","1","1","1.000000000"
"8j87g","1","539","539.000000000"
"8j87i","1","3","3.000000000"
"8j8aj","1","1","1.000000000"
"8j8b5","1","2","2.000000000"
"8j8bn","1","2","2.000000000"
"8j8bu","1","12","12.000000000"
"8j8et","1","5","5.000000000"
"8j8g5","1","4","4.000000000"
"8j8ho","1","135","135.000000000"
"8j8hr","1","5","5.000000000"
"8j8i3","1","333","333.000000000"
"8j8j4","1","26","26.000000000"
"8j8jd","1","145","145.000000000"
"8j8k3","1","2","2.000000000"
"8j8mt","1","103","103.000000000"
"8j8mz","1","358","358.000000000"
"8j8o4","1","1544","1544.000000000"
"8j8op","1","42","42.000000000"
"8j8or","1","9","9.000000000"
"8j8q3","1","3","3.000000000"
"8j8se","1","348","348.000000000"
"8j8sf","1","69","69.000000000"
"8j8su","1","900","900.000000000"
"8j8sv","1","86","86.000000000"
"8j8t2","1","482","482.000000000"
"8j8te","1","1","1.000000000"
"8j8tf","1","43","43.000000000"
"8j8u2","1","298","298.000000000"
"8j8wj","1","1","1.000000000"
"8j8yz","1","1285","1285.000000000"
"8j8zb","1","101","101.000000000"
"8j90l","1","7","7.000000000"
"8j90q","1","3","3.000000000"
"8j92i","1","16","16.000000000"
"8j94o","1","1","1.000000000"
"8j94s","1","1","1.000000000"
"8j94z","1","33","33.000000000"
"8j95g","1","5","5.000000000"
"8j965","1","1","1.000000000"
"8j967","1","767","767.000000000"
"8j98m","1","1","1.000000000"
"8j998","1","1","1.000000000"
"8j9a2","1","131","131.000000000"
"8j9a5","1","2","2.000000000"
"8j9aa","1","7","7.000000000"
"8j9d9","1","434","434.000000000"
"8j9eq","1","14","14.000000000"
"8j9ex","1","1","1.000000000"
"8j9ge","1","2","2.000000000"
"8j9h2","1","4","4.000000000"
"8j9i6","1","3213","3213.000000000"
"8j9i7","1","338","338.000000000"
"8j9i9","1","1628","1628.000000000"
"8j9jc","1","2","2.000000000"
"8j9m9","1","98","98.000000000"
"8j9ml","1","133","133.000000000"
"8j9o0","1","933","933.000000000"
"8j9p4","1","499","499.000000000"
"8j9pe","1","124","124.000000000"
"8j9q3","1","6","6.000000000"
"8jb5v","1","3","3.000000000"
"8jc3s","1","1785","1785.000000000"
"8jc5o","1","88","88.000000000"
"8jc8v","1","33169","33169.000000000"
"8jcbg","1","2","2.000000000"
"8jccm","1","114","114.000000000"
"8jcez","1","3","3.000000000"
"8jcfz","1","1","1.000000000"
"8jcgp","1","6","6.000000000"
"8jch5","1","48","48.000000000"
"8jchh","1","145","145.000000000"
"8jciv","1","85","85.000000000"
"8jclv","1","2085","2085.000000000"
"8jcoh","1","1","1.000000000"
"8jcru","1","16","16.000000000"
"8jcuw","1","3","3.000000000"
"8jdkk","1","1","1.000000000"
"8jg20","1","2730","2730.000000000"
"8jg2a","1","3","3.000000000"
"8jg49","1","4","4.000000000"
"8jg4s","1","1","1.000000000"
"8jg5r","1","3","3.000000000"
"8jg7u","1","2","2.000000000"
"8jg82","1","1","1.000000000"
"8jg8w","1","11","11.000000000"
"8jg9s","1","31","31.000000000"
"8jga0","1","1","1.000000000"
"8jgac","1","233","233.000000000"
"8jgbu","1","7204","7204.000000000"
"8jgcj","1","59","59.000000000"
"8jgcw","1","156","156.000000000"
"8jgel","1","21","21.000000000"
"8jgf3","1","3","3.000000000"
"8jgg3","1","156","156.000000000"
"8jggi","1","1","1.000000000"
"8jgkk","1","781","781.000000000"
"8jgl8","1","1","1.000000000"
"8jgls","1","227","227.000000000"
"8jgq9","1","8","8.000000000"
"8jgqa","1","38","38.000000000"
"8jgqb","1","21","21.000000000"
"8jgt1","1","18","18.000000000"
"8jgts","1","32","32.000000000"
"8jgul","1","62","62.000000000"
"8jgvp","1","1","1.000000000"
"8jgxm","1","1","1.000000000"
"8jgzi","1","1","1.000000000"
"8jh5s","1","2","2.000000000"
"8jh5t","1","2","2.000000000"
"8jh5v","1","4","4.000000000"
"8jh5w","1","1","1.000000000"
"8jh67","1","2","2.000000000"
"8jh7b","1","91","91.000000000"
"8jh95","1","3","3.000000000"
"8jh9b","1","1","1.000000000"
"8jh9c","1","64","64.000000000"
"8jhao","1","4","4.000000000"
"8jhbl","1","526","526.000000000"
"8jhcs","1","2","2.000000000"
"8jhct","1","3","3.000000000"
"8jhdz","1","2","2.000000000"
"8jhep","1","15","15.000000000"
"8jhfq","1","1","1.000000000"
"8jhfv","1","12473","12473.000000000"
"8jhge","1","56","56.000000000"
"8jhgx","1","7866","7866.000000000"
"8jhh0","1","171","171.000000000"
"8jhi5","1","8","8.000000000"
"8jhit","1","16","16.000000000"
"8jhkx","1","1","1.000000000"
"8jhlw","1","3","3.000000000"
"8jhmk","1","1","1.000000000"
"8jhnz","1","2171","2171.000000000"
"8jhou","1","238","238.000000000"
"8jhp2","1","22","22.000000000"
"8jhw3","1","522","522.000000000"
"8jhw9","1","3","3.000000000"
"8jhyz","1","1","1.000000000"
"8ji11","1","9","9.000000000"
"8ji1d","1","2","2.000000000"
"8ji1k","1","556","556.000000000"
"8ji1l","1","11691","11691.000000000"
"8ji1s","1","446","446.000000000"
"8ji1u","1","1775","1775.000000000"
"8ji2e","1","1","1.000000000"
"8ji49","1","27","27.000000000"
"8ji4k","1","2323","2323.000000000"
"8ji4m","1","146","146.000000000"
"8ji4n","1","25","25.000000000"
"8ji60","1","2","2.000000000"
"8ji8h","1","326","326.000000000"
"8ji9t","1","4","4.000000000"
"8jiak","1","1","1.000000000"
"8jiam","1","11","11.000000000"
"8jian","1","6","6.000000000"
"8jibl","1","63","63.000000000"
"8jict","1","120","120.000000000"
"8jid2","1","2","2.000000000"
"8jidn","1","1","1.000000000"
"8jidv","1","2","2.000000000"
"8jie8","1","2","2.000000000"
"8jiex","1","444","444.000000000"
"8jif4","1","5","5.000000000"
"8jifa","1","11","11.000000000"
"8jiff","1","112","112.000000000"
"8jifi","1","1","1.000000000"
"8jigh","1","48","48.000000000"
"8jik8","1","1","1.000000000"
"8jil2","1","20","20.000000000"
"8jin3","1","1","1.000000000"
"8jior","1","466","466.000000000"
"8jisx","1","203","203.000000000"
"8jith","1","4","4.000000000"
"8jitn","1","2","2.000000000"
"8jivr","1","1","1.000000000"
"8jiwm","1","1","1.000000000"
"8jiy2","1","51","51.000000000"
"8jiy8","1","2","2.000000000"
"8jiz8","1","4","4.000000000"
"8jj05","1","4","4.000000000"
"8jj0i","1","1","1.000000000"
"8jj1n","1","514","514.000000000"
"8jj1s","1","1","1.000000000"
"8jj1t","1","1","1.000000000"
"8jj35","1","15","15.000000000"
"8jj3f","1","7","7.000000000"
"8jj6m","1","72","72.000000000"
"8jj7t","1","33494","33494.000000000"
"8jj8d","1","1","1.000000000"
"8jj96","1","4","4.000000000"
"8jj9d","1","355","355.000000000"
"8jjao","1","538","538.000000000"
"8jjap","1","3516","3516.000000000"
"8jjc5","1","13256","13256.000000000"
"8jjds","1","71","71.000000000"
"8jjhc","1","7","7.000000000"
"8jjji","1","29894","29894.000000000"
"8jjo9","1","269","269.000000000"
"8jjpp","1","1","1.000000000"
"8jjs6","1","2604","2604.000000000"
"8jjsg","1","113","113.000000000"
"8jjve","1","21","21.000000000"
"8jjvh","1","3","3.000000000"
"8jjxh","1","1","1.000000000"
"8jjxl","1","3","3.000000000"
"8jk01","1","4238","4238.000000000"
"8jk02","1","58","58.000000000"
"8jk0d","1","2","2.000000000"
"8jk15","1","3373","3373.000000000"
"8jk1x","1","1477","1477.000000000"
"8jk3i","1","492","492.000000000"
"8jk4m","1","12858","12858.000000000"
"8jk57","1","178","178.000000000"
"8jk6k","1","1","1.000000000"
"8jk7c","1","11","11.000000000"
"8jk8e","1","2","2.000000000"
"8jk8g","1","80980","80980.000000000"
"8jk8n","1","18792","18792.000000000"
"8jka2","1","3","3.000000000"
"8jkce","1","16","16.000000000"
"8jkdf","1","464","464.000000000"
"8jkdr","1","258","258.000000000"
"8jkea","1","21050","21050.000000000"
"8jkec","1","721","721.000000000"
"8jked","1","2682","2682.000000000"
"8jkem","1","1","1.000000000"
"8jkfd","1","3503","3503.000000000"
"8jkff","1","105","105.000000000"
"8jkh1","1","886","886.000000000"
"8jkhu","1","9","9.000000000"
"8jkij","1","11556","11556.000000000"
"8jkk9","1","2","2.000000000"
"8jkmi","1","92","92.000000000"
"8jkof","1","345","345.000000000"
"8jkor","1","1679","1679.000000000"
"8jkp0","1","5293","5293.000000000"
"8jkp1","1","12388","12388.000000000"
"8jkqn","1","144","144.000000000"
"8jkrj","1","77","77.000000000"
"8jks4","1","35","35.000000000"
"8jkt3","1","1","1.000000000"
"8jktn","1","4627","4627.000000000"
"8jku2","1","2","2.000000000"
"8jkul","1","3553","3553.000000000"
"8jkv1","1","167","167.000000000"
"8jkv9","1","34","34.000000000"
"8jkve","1","1294","1294.000000000"
"8jkwc","1","8298","8298.000000000"
"8jkwu","1","12","12.000000000"
"8jky9","1","698","698.000000000"
"8jl02","1","29","29.000000000"
"8jl05","1","154","154.000000000"
"8jl0l","1","12438","12438.000000000"
"8jl1e","1","1","1.000000000"
"8jl1g","1","1","1.000000000"
"8jl1h","1","4","4.000000000"
"8jl1o","1","174","174.000000000"
"8jl1u","1","129","129.000000000"
"8jl23","1","11","11.000000000"
"8jl3n","1","84","84.000000000"
"8jl3y","1","358","358.000000000"
"8jl43","1","36","36.000000000"
"8jl4l","1","4","4.000000000"
"8jl5n","1","2","2.000000000"
"8jl61","1","74","74.000000000"
"8jl67","1","1","1.000000000"
"8jl6e","1","2138","2138.000000000"
"8jl7q","1","1424","1424.000000000"
"8jla6","1","371","371.000000000"
"8jlb2","1","1","1.000000000"
"8jlc5","1","156","156.000000000"
"8jli0","1","5210","5210.000000000"
"8jlic","1","67","67.000000000"
"8jlii","1","422","422.000000000"
"8jlis","1","13045","13045.000000000"
"8jljl","1","8","8.000000000"
"8jljm","1","91","91.000000000"
"8jljn","1","98511","98511.000000000"
"8jljr","1","161244","161244.000000000"
"8jlju","1","101","101.000000000"
"8jlk3","1","3215","3215.000000000"
"8jlkt","1","55","55.000000000"
"8jlla","1","2","2.000000000"
"8jlms","1","69","69.000000000"
"8jlmv","1","23","23.000000000"
"8jln3","1","1","1.000000000"
"8jln6","1","192","192.000000000"
"8jlnl","1","29","29.000000000"
"8jlos","1","205","205.000000000"
"8jlpw","1","23581","23581.000000000"
"8jlpz","1","99","99.000000000"
"8jlr2","1","2","2.000000000"
"8jlru","1","5","5.000000000"
"8jlt1","1","5727","5727.000000000"
"8jlu6","1","1518","1518.000000000"
"8jlus","1","1629","1629.000000000"
"8jlzr","1","1045","1045.000000000"
"8jm18","1","16","16.000000000"
"8jm4d","1","73","73.000000000"
"8jm4h","1","22251","22251.000000000"
"8jm4p","1","2","2.000000000"
"8jm4v","1","438","438.000000000"
"8jm5b","1","13","13.000000000"
"8jm5w","1","2433","2433.000000000"
"8jm79","1","1","1.000000000"
"8jm7a","1","2","2.000000000"
"8jm8p","1","2","2.000000000"
"8jm8q","1","2","2.000000000"
"8jm8r","1","2","2.000000000"
"8jm90","1","1930","1930.000000000"
"8jm9p","1","2363","2363.000000000"
"8jmb6","1","1","1.000000000"
"8jmbn","1","18","18.000000000"
"8jmch","1","1403","1403.000000000"
"8kuma","1","9","9.000000000"
"8kump","1","38","38.000000000"
"8kumu","1","1555","1555.000000000"
"8kun0","1","8","8.000000000"
"8kun1","1","122","122.000000000"
"8kun2","1","23","23.000000000"
"8kund","1","42","42.000000000"
"8kunx","1","257","257.000000000"
"8kuo1","1","1","1.000000000"
"8kuo4","1","1","1.000000000"
"8kuo5","1","206","206.000000000"
"8kuol","1","323","323.000000000"
"8kuph","1","2","2.000000000"
